POINT_X,POINT_Y,ORC_0_20cm,CLY_0_20cm
29.329979,-1.722984,,
29.927037,-1.252208,,
29.931528,-2.507809,,
28.872261,-1.096974,,
28.904101,-1.047762,,
29.029704,-1.32876,,
29.961885,-2.623888,,
29.110387,-2.3213,,
28.886774,-1.207176,,
29.508657,-1.189664,,
29.515238,-1.161636,,
29.943929,-2.796882,,
29.628003,-1.05464,,
28.942286,-2.537523,,
28.964775,-2.472303,,
29.555839,-1.116696,,
29.088968,-1.678301,,
29.569206,-1.204326,,
29.712796,-1.047851,,
29.837005,-1.49295,,
29.451579,-2.822859,,
28.880434,-1.655994,,
29.349599,-1.990416,,
29.401866,-1.16978,,
29.383334,-1.208465,,
29.323611,-1.956278,,
28.865628,-1.959954,,
29.328142,-1.778025,,
29.710691,-1.701788,,
29.274415,-2.279645,,
29.110579,-2.508593,,
29.4918,-2.645124,,
29.45607,-2.784931,,
28.940686,-1.096334,,
29.05779,-2.222683,,
29.237142,-2.20056,,
29.170327,-1.280729,,
29.521796,-1.959317,,
29.29914,-2.271168,,
28.886615,-1.481453,,
28.912527,-1.131771,,
29.560109,-1.053396,,
29.02484,-2.178139,,
29.23392,-1.640224,,
29.191328,-1.456824,,
29.54079,-1.073263,,
29.561719,-1.284912,,
29.178953,-1.255498,,
29.390982,-1.399123,,
29.259765,-1.63603,,
29.336854,-1.350252,,
29.297939,-1.834256,,
29.319253,-1.737683,,
29.176132,-1.298403,,
29.301098,-1.33711,,
29.292456,-1.322408,,
29.97944,-2.182174,,
29.341521,-1.205757,,
29.523945,-1.43863,,
29.587081,-1.393892,,
29.604134,-1.227905,,
29.929829,-2.600864,,
29.916844,-2.590654,,
29.297144,-1.207025,,
29.289344,-1.224445,,
29.330648,-1.140197,,
29.277496,-1.665056,,
29.704585,-1.402384,,
29.25564,-2.47616,,
29.332486,-2.430122,,
29.615255,-1.499632,,
29.073708,-2.15565,,
29.624582,-1.355809,,
29.89429,-1.330387,,
29.419449,-1.461264,,
29.400419,-1.476201,,
29.913332,-2.652853,,
29.863616,-2.755285,,
29.995719,-2.135603,,
29.258107,-1.583191,,
29.501425,-1.468537,,
29.836676,-2.125407,,
29.974791,-1.259168,,
29.818695,-2.285681,,
29.953119,-1.256313,,
29.624653,-1.163318,,
29.828976,-1.052858,,
29.185444,-2.305619,,
29.973598,-2.689469,,
28.954835,-1.208035,,
28.899063,-1.341864,,
29.160516,-2.373213,,
29.295067,-1.164658,,
28.905211,-1.310907,,
28.912848,-1.073363,,
28.987871,-1.195696,,
29.078359,-1.160639,,
28.9455,-1.3083,,
29.389413,-1.732366,,
28.996364,-1.150787,,
29.304229,-2.824229,,
28.901184,-1.281577,,
28.90602,-1.333933,,
28.99414,-1.186411,,
29.146949,-1.160926,,
29.010013,-1.235798,,
28.99108,-1.218075,,
29.087328,-1.228318,,
29.043173,-2.752603,,
29.702069,-1.85217,,
29.297579,-2.201065,,
29.164457,-1.113145,,
29.067749,-1.678325,,
29.648979,-1.148557,,
29.630985,-1.252506,,
28.938109,-1.214685,,
28.887643,-1.167483,,
29.227456,-1.165051,,
29.217066,-1.15145,,
29.27455,-1.10998,,
29.245669,-1.100239,,
28.863599,-1.074124,,
28.950016,-2.582191,,
29.040379,-1.066483,,
29.176834,-1.148026,,
28.943246,-1.761084,,
28.966016,-2.546752,,
29.183802,-2.668847,,
28.935674,-2.553829,,
28.916992,-2.797965,,
29.005743,-1.217187,,
29.574687,-2.641767,,
29.024195,-2.738917,,
29.820076,-1.51842,,
28.89742,-1.782745,,
29.456303,-2.831898,,
28.961281,-2.732686,,
29.908231,-2.130946,,
28.999083,-2.8112,,
28.968637,-1.4611,,
29.898553,-1.474828,,
28.902406,-1.65324,,
29.83698,-2.110287,,
29.838598,-2.191068,,
29.878728,-2.133787,,
29.846423,-2.157208,,
28.96944,-2.789791,,
28.992419,-1.509849,,
29.906171,-2.197971,,
29.441527,-2.696422,,
29.738295,-1.154548,,
28.937487,-2.726228,,
29.352343,-2.181296,,
29.355473,-1.15901,,
29.351759,-1.174825,,
29.920185,-2.457753,,
29.407207,-2.389992,,
29.779793,-1.514459,,
29.346792,-2.152222,,
29.535945,-2.830166,,
29.463789,-2.683167,,
28.86631,-1.926263,,
29.298775,-2.190757,,
28.958006,-2.296648,,
29.195266,-2.38115,,
29.473923,-2.752407,,
28.876615,-2.360427,,
29.131617,-2.520456,,
29.110591,-2.406668,,
29.026508,-2.538284,,
29.143276,-2.493766,,
29.097596,-2.132075,,
29.147716,-2.477578,,
29.811122,-1.375349,,
29.785993,-1.925372,,
29.115828,-2.386341,,
28.936325,-1.886554,,
29.632575,-1.865772,,
29.413908,-1.896434,,
29.706334,-1.676172,,
29.61327,-1.899039,,
29.48391,-1.753219,,
28.966274,-1.525223,,
28.987787,-1.426223,,
29.4911,-1.416123,,
29.531,-1.520247,,
29.468441,-1.251078,,
29.421652,-1.665848,,
29.076037,-1.436979,,
29.258621,-2.51152,,
29.352883,-2.421517,,
29.361179,-2.65261,,
29.318381,-1.598163,,
29.169395,-1.649519,,
29.536191,-1.616339,,
29.42214,-1.29481,,
29.368753,-2.522024,,
29.725039,-1.376611,,
29.385196,-1.536708,,
29.036088,-1.400463,,
29.47019,-1.648386,,
29.436846,-1.650624,,
29.199445,-1.326616,,
29.269699,-2.426545,,
28.87354,-1.191974,,
29.724662,-1.463326,,
29.111066,-1.474082,,
29.490274,-1.312865,,
29.454027,-1.59836,,
29.186376,-1.330363,,
29.363096,-1.60758,,
29.293465,-1.418034,,
29.377337,-1.3852,,
29.062176,-2.121106,,
29.114162,-1.343389,,
29.37307,-2.568701,,
29.346377,-2.587636,,
29.340242,-2.662467,,
29.883089,-1.372726,,
29.939571,-1.34439,,
29.598011,-2.799702,,
29.423061,-1.555445,,
29.471525,-1.356968,,
29.081394,-1.327255,,
29.076109,-1.319515,,
29.614865,-1.266272,,
29.44505,-1.768895,,
29.373842,-1.492902,,
29.473416,-1.598316,,
29.061852,-1.306356,,
29.010121,-1.171985,,
29.186813,-1.55149,,
29.647808,-1.558855,,
29.643152,-1.566696,,
29.374456,-1.320124,,
29.601972,-1.323017,,
29.897241,-1.427738,,
29.408106,-1.358458,,
29.948982,-1.3157,,
29.488737,-1.456656,,
29.912895,-1.419967,,
29.158824,-2.511139,,
29.24289,-2.558785,,
29.53694,-1.208001,,
29.167956,-2.511602,,
29.303775,-2.80464,,
29.965497,-2.230867,,
29.233026,-2.777573,,
29.346816,-1.860894,,
29.340553,-1.892773,,
29.052215,-2.532117,,
29.426478,-2.56551,,
29.266305,-2.389522,,
29.506228,-1.98229,,
29.285241,-2.709979,,
29.402919,-2.603393,,
29.342202,-2.502951,,
29.280946,-2.384426,,
29.374058,-2.465827,,
29.302543,-2.543414,,
29.336174,-2.515282,,
29.154274,-1.476508,,
29.745063,-1.420309,,
29.150773,-1.585207,,
28.866998,-2.01084,,
29.065403,-1.987813,,
29.510171,-2.018695,,
29.348718,-2.325013,,
29.943821,-2.08484,,
29.939103,-2.616069,,
29.97028,-2.243702,,
29.953134,-2.385658,,
29.939385,-2.371976,,
29.893025,-1.512537,,
29.379482,-1.504079,,
29.637119,-1.37328,,
29.244249,-1.558295,,
29.297197,-1.240977,,
29.801323,-1.184761,,
29.980836,-1.844744,,
29.411436,-2.183933,,
29.510173,-2.039658,,
29.736799,-1.917161,,
29.595011,-2.481306,,
29.971679,-1.231977,,
29.573332,-2.039426,,
29.97318,-1.270438,,
29.712235,-1.161533,,
29.859665,-1.734336,,
29.438838,-2.431367,,
29.715099,-2.345546,,
29.852791,-1.782372,,
29.72134,-2.285869,,
29.526988,-2.349631,,
28.980363,-1.816283,,
29.203332,-2.208794,,
29.656932,-2.60386,,
29.232968,-2.690555,,
29.945269,-2.823593,,
29.26962,-2.357596,,
29.686052,-1.119,,
29.574139,-2.428759,,
29.620355,-1.252566,,
29.942499,-1.050262,,
29.446906,-2.232794,,
29.818269,-1.81683,,
29.614587,-2.769482,,
28.954108,-1.115358,,
29.17563,-1.056456,,
29.545133,-2.773162,,
29.045996,-2.47805,,
29.750968,-1.159911,,
29.620628,-2.601163,,
29.006786,-1.698042,,
29.008534,-2.496386,,
29.178801,-2.691903,,
29.364081,-1.994534,,
28.927767,-2.433887,,
28.930569,-1.748521,,
28.865283,-2.2861,,
29.521613,-2.744118,,
29.032556,-2.485607,,
29.970606,-1.479212,,
29.079829,-1.285995,,
28.923818,-2.545591,,
29.995444,-1.76535,,
29.901478,-1.666272,,
29.969824,-1.09703,,
29.867455,-1.610783,,
29.968212,-1.544064,,
29.778163,-1.588353,,
29.963779,-1.510761,,
29.542432,-1.909204,,
28.925104,-2.832573,,
29.60118,-2.820863,,
29.505094,-1.816182,,
29.534279,-2.650547,,
29.992469,-1.442966,,
29.988364,-1.683465,,
29.521114,-2.074918,,
28.920405,-1.795336,,
29.550912,-2.608728,,
29.555418,-2.699525,,
29.55178,-1.947173,,
29.658772,-2.397768,,
29.657671,-2.111666,,
29.673748,-1.977101,,
29.706941,-2.363468,,
29.685078,-1.87647,,
29.764924,-1.919807,,
29.655037,-2.442792,,
29.434204,-1.179046,,
29.686888,-1.734996,,
29.902852,-1.090044,,
29.495186,-2.490165,,
29.527469,-2.797057,,
29.84409,-1.663944,,
29.791496,-1.650179,,
29.511739,-2.421008,,
29.4255,-2.403954,,
29.49174,-2.806461,,
29.759302,-1.883362,,
29.71817,-1.677575,,
29.456199,-2.755799,,
29.651306,-2.329882,,
29.531372,-2.556043,,
29.361238,-1.322578,,
29.879104,-1.565439,,
29.553326,-1.909514,,
29.485404,-2.628165,,
29.577317,-2.351936,,
29.507614,-1.826068,,
29.530923,-1.930304,,
29.475107,-2.073739,,
29.513449,-2.768606,,
29.272601,-1.245225,,
29.36742,-1.217494,,
29.627079,-1.673731,,
29.495613,-2.688383,,
29.691406,-1.912592,,
29.676284,-1.904713,,
29.723188,-1.688883,,
29.482701,-1.783541,,
29.17075,-2.605714,,
29.682292,-1.950749,,
28.873082,-2.616966,,
29.756141,-1.958508,,
28.942064,-2.684167,,
28.932736,-2.676623,,
29.359615,-1.981294,,
29.781227,-1.80536,,
28.89559,-2.647372,,
29.940836,-2.83747,,
29.328346,-2.235269,,
29.477403,-2.585437,,
29.450148,-2.0477,,
29.259683,-2.312147,,
29.752792,-1.977081,,
29.603979,-2.585027,,
29.66785,-1.706376,,
29.638441,-1.684753,,
28.964209,-1.673841,,
29.097273,-2.122339,,
28.958276,-1.778347,,
29.675014,-1.693707,,
29.543743,-2.392059,,
29.53735,-2.536293,,
29.479961,-1.894082,,
29.605095,-2.377994,,
29.607991,-2.407977,,
29.470331,-1.905913,,
29.695954,-1.503639,,
29.74653,-1.996508,,
29.810219,-1.723759,,
29.244084,-2.298493,,
29.878261,-1.892741,,
29.630373,-1.400381,,
29.750628,-1.856937,,
28.935879,-1.58714,,
29.736228,-1.236335,,
28.963105,-1.556812,,
29.433003,-1.3486,,
29.16298,-2.759692,,
29.76514,-1.69782,,
29.808311,-1.700658,,
29.921869,-1.435213,,
29.453749,-1.214026,,
29.604192,-2.44332,,
29.685862,-1.428735,,
29.615417,-2.491354,,
29.272853,-1.45859,,
29.489063,-1.734397,,
29.87451,-1.691087,,
28.961646,-1.583455,,
29.740199,-1.964326,,
29.832086,-1.793329,,
29.68143,-1.499618,,
28.946877,-1.603918,,
29.577721,-1.452278,,
29.379735,-1.370471,,
29.346421,-1.685538,,
29.29907,-1.697629,,
29.267232,-2.43816,,
29.608755,-1.306642,,
29.074464,-1.345279,,
29.296092,-2.453519,,
29.253695,-1.255617,,
29.381895,-1.470965,,
29.460876,-1.507131,,
29.915819,-1.543266,,
29.074052,-1.260393,,
29.522551,-1.497232,,
29.688224,-1.247973,,
29.023868,-1.205001,,
29.351498,-1.517487,,
29.317194,-2.644451,,
29.255114,-1.404027,,
29.268686,-1.382733,,
29.028015,-1.257316,,
29.403587,-2.781067,,
29.402924,-1.510042,,
29.885467,-1.47894,,
29.944683,-2.688652,,
29.236705,-1.191126,,
29.989676,-2.670229,,
29.677891,-1.604473,,
28.881424,-2.048834,,
28.921127,-1.429654,,
28.921765,-1.240436,,
29.204811,-2.465186,,
29.10283,-2.41548,,
29.53027,-1.172017,,
29.716132,-1.114495,,
29.005112,-1.316616,,
29.161703,-1.197834,,
28.943143,-2.453956,,
29.955824,-2.761782,,
29.048235,-2.061674,,
29.955373,-1.533517,,
29.799223,-1.39768,,
28.885357,-1.720925,,
29.398085,-1.196563,,
29.810258,-1.550018,,
29.373817,-1.863197,,
29.42394,-2.739142,,
28.909134,-1.841443,,
29.083297,-2.478436,,
28.956581,-1.531629,,
29.223904,-1.560554,,
29.269113,-1.69759,,
29.298282,-2.103437,,
29.552139,-1.616406,,
29.181418,-2.380476,,
29.218834,-2.485441,,
29.109356,-1.309638,,
29.357683,-1.462527,,
29.544202,-1.641678,,
29.246118,-2.507401,,
29.440552,-2.791732,,
29.393556,-2.506156,,
29.400953,-2.593205,,
29.319905,-2.291853,,
29.539592,-1.127808,,
29.413277,-2.635745,,
29.148275,-1.532348,,
29.302341,-1.814224,,
29.121997,-1.544752,,
29.114125,-1.485343,,
29.413349,-1.384315,,
29.042884,-2.110768,,
29.735953,-1.312985,,
29.744123,-1.33468,,
29.618627,-1.402044,,
29.289519,-2.166993,,
29.050228,-2.398456,,
29.901737,-2.413023,,
29.9708,-2.346685,,
29.34565,-1.161132,,
29.336743,-1.21683,,
29.9233,-2.804387,,
28.873274,-1.904883,,
29.958127,-2.682725,,
29.283586,-2.458909,,
29.715403,-1.77114,,
29.569725,-1.556978,,
29.167182,-1.36108,,
29.299714,-2.524742,,
29.14793,-1.629474,,
29.548675,-1.488789,,
29.5705,-1.470977,,
29.24361,-2.435889,,
29.421708,-1.579222,,
29.3108,-2.425005,,
29.299134,-1.378358,,
29.640202,-1.544372,,
29.329179,-2.372259,,
29.304139,-2.396536,,
29.34183,-2.566393,,
29.384022,-2.674051,,
29.850158,-1.318309,,
29.689601,-1.309,,
29.908397,-2.448374,,
29.460394,-1.49547,,
29.711867,-1.225291,,
29.659298,-1.247836,,
29.423327,-1.347759,,
29.371092,-1.649991,,
29.166669,-1.466786,,
29.32832,-1.677028,,
29.505508,-1.30574,,
29.367409,-1.547127,,
29.310307,-1.732531,,
29.903677,-1.523567,,
29.496733,-1.5587,,
29.528265,-1.335569,,
29.315621,-1.636668,,
29.512331,-1.455715,,
29.435425,-1.588063,,
29.353083,-1.442061,,
29.092908,-1.471603,,
29.263832,-1.555507,,
29.501802,-1.358231,,
29.67535,-1.394774,,
29.659129,-1.381251,,
29.525748,-1.398084,,
29.462271,-1.365306,,
29.377365,-1.342544,,
29.412609,-1.476786,,
29.566052,-1.367267,,
29.259946,-1.454753,,
29.730212,-2.304298,,
29.647187,-2.769293,,
29.816821,-2.006613,,
29.821329,-2.379181,,
29.748286,-2.538617,,
29.700978,-2.248194,,
29.829026,-2.019285,,
29.814952,-1.992924,,
29.860408,-1.955738,,
29.713116,-2.507736,,
29.80313,-1.945289,,
29.114427,-2.376482,,
29.748902,-2.527031,,
29.724834,-2.214209,,
29.78357,-2.034195,,
29.825277,-2.03977,,
29.73122,-2.095876,,
29.753032,-2.286801,,
29.753134,-2.359958,,
29.72517,-2.115138,,
29.767144,-2.511297,,
29.875688,-2.030743,,
29.774765,-1.892416,,
29.060747,-1.47798,,
29.470585,-2.029173,,
29.873189,-1.14928,,
29.531906,-2.426698,,
29.715237,-2.189269,,
29.889044,-1.971943,,
29.927216,-1.166606,,
29.734741,-2.493664,,
29.627403,-1.065861,,
29.312743,-2.149214,,
29.526566,-1.752007,,
29.557808,-1.74055,,
29.839073,-1.892796,,
29.857406,-2.02167,,
29.937229,-1.148971,,
29.650659,-1.100104,,
29.602517,-2.315819,,
28.990252,-1.646256,,
29.637934,-2.765179,,
29.987704,-2.520809,,
29.300127,-1.069057,,
29.21621,-2.710386,,
29.048665,-1.520395,,
29.90692,-1.137299,,
29.992804,-2.720647,,
29.249869,-2.367652,,
28.886797,-1.298863,,
29.593318,-1.050815,,
29.902522,-1.157646,,
29.157136,-2.797806,,
29.613338,-2.657045,,
29.630459,-1.961103,,
28.914896,-1.437214,,
28.928942,-1.377141,,
28.931387,-1.185048,,
28.876106,-1.285303,,
28.929016,-1.082093,,
29.00437,-1.798985,,
29.110017,-1.164926,,
28.891801,-1.184388,,
29.062476,-1.116189,,
29.729552,-2.623968,,
28.975151,-2.661227,,
29.697436,-1.1398,,
29.08631,-1.641538,,
28.910924,-1.52112,,
29.230745,-1.102385,,
29.118401,-1.179574,,
29.107036,-1.12531,,
28.972664,-1.378047,,
28.915683,-1.267309,,
29.357339,-1.781791,,
29.266952,-1.103012,,
29.031312,-1.150728,,
28.966623,-1.064733,,
29.168059,-2.465494,,
29.659791,-2.693888,,
29.654197,-1.548965,,
29.203714,-1.26463,,
29.069807,-1.167024,,
29.261646,-1.149384,,
29.136239,-2.427179,,
28.906539,-2.64428,,
29.028972,-2.353025,,
29.093528,-2.696857,,
28.881233,-2.830375,,
29.692305,-2.70897,,
29.036855,-2.624066,,
29.429136,-2.530189,,
29.247763,-1.170087,,
29.084488,-1.181166,,
29.153779,-1.10316,,
29.202531,-1.118949,,
29.543015,-1.159847,,
29.549612,-1.213364,,
29.682634,-2.626536,,
29.022785,-2.416181,,
28.890044,-2.524253,,
29.670147,-2.716414,,
28.923827,-1.517758,,
28.994359,-1.819562,,
29.085466,-1.205437,,
29.061807,-1.06335,,
29.168622,-1.12774,,
29.987012,-1.92381,,
28.8844,-1.766065,,
29.624815,-1.132144,,
29.127691,-1.141664,,
29.041073,-2.447848,,
29.421215,-2.056756,,
29.03368,-2.585881,,
29.668205,-2.832641,,
29.666469,-2.820609,,
28.947062,-2.558237,,
28.96557,-2.558269,,
29.139457,-1.069181,,
29.991911,-1.845618,,
29.837217,-1.53571,,
29.745682,-2.652445,,
29.862779,-1.622928,,
28.914474,-1.804168,,
29.832325,-2.645627,,
29.917646,-2.61599,,
29.98703,-1.815319,,
29.974517,-2.022881,,
29.96999,-1.977999,,
29.809747,-1.100695,,
29.706186,-1.055961,,
28.920048,-1.812546,,
29.467238,-2.181092,,
29.710188,-2.771391,,
29.792275,-2.724677,,
29.694913,-2.773043,,
29.878988,-2.27964,,
29.960671,-2.008443,,
29.415786,-2.035589,,
29.873011,-2.674209,,
29.846466,-2.637431,,
29.999288,-1.149977,,
28.946569,-1.571541,,
29.559575,-2.594222,,
29.01264,-2.754228,,
28.892005,-2.634056,,
29.59243,-2.310688,,
29.814895,-2.363948,,
29.834307,-2.437569,,
29.831182,-1.601788,,
28.945667,-1.700755,,
29.320678,-2.696993,,
29.433688,-1.047219,,
29.403255,-1.052543,,
29.372954,-1.095566,,
29.36802,-1.071614,,
29.402405,-1.099071,,
29.435842,-1.06123,,
29.437227,-1.107496,,
29.43748,-1.096096,,
29.399762,-1.122889,,
29.417044,-1.073011,,
29.672896,-2.220548,,
29.762066,-1.234451,,
29.425351,-1.197924,,
29.399231,-1.137225,,
29.79367,-2.693921,,
29.71947,-2.460903,,
29.832509,-2.51873,,
29.922864,-2.117022,,
29.751738,-1.233157,,
29.437922,-2.105847,,
29.932106,-1.740115,,
29.713617,-2.204163,,
29.561784,-2.157927,,
29.634928,-1.918967,,
29.814961,-2.470933,,
29.862594,-2.332701,,
29.737528,-2.448545,,
29.829235,-2.311713,,
29.492638,-2.635319,,
29.766916,-1.899791,,
29.576488,-1.833561,,
29.709635,-2.487297,,
29.607452,-2.096985,,
28.930101,-1.650331,,
29.921374,-1.950103,,
28.95884,-2.666915,,
29.899377,-2.509249,,
29.863212,-2.354531,,
29.852238,-2.380946,,
29.702758,-2.210322,,
28.91853,-1.582783,,
29.373067,-1.896716,,
29.842806,-1.868419,,
29.894021,-1.852943,,
29.769656,-1.50191,,
29.323245,-1.942383,,
29.45503,-2.706742,,
29.278272,-1.261242,,
29.562909,-1.775255,,
29.573227,-2.540633,,
29.543367,-2.818865,,
28.871178,-1.666959,,
29.687616,-1.090802,,
29.956303,-2.71775,,
29.320143,-1.192719,,
29.023421,-2.765285,,
29.541626,-2.570614,,
29.639169,-2.575562,,
29.667558,-1.090758,,
29.560392,-1.843339,,
29.362454,-1.753557,,
29.227581,-2.375069,,
28.877508,-2.67617,,
29.504421,-2.41536,,
29.987356,-2.23329,,
29.443861,-2.030816,,
29.391012,-1.964563,,
29.419714,-2.71224,,
29.446446,-2.119841,,
28.867908,-1.977932,,
28.874716,-2.768154,,
29.171143,-2.571384,,
29.390705,-1.754601,,
29.394524,-1.878773,,
29.47711,-2.634605,,
29.927431,-2.362982,,
29.395456,-2.167887,,
29.629629,-1.814604,,
28.899318,-2.275707,,
29.330252,-1.801641,,
29.383095,-2.808566,,
28.865364,-2.112263,,
29.404081,-2.420171,,
29.240146,-2.531724,,
29.659734,-2.264153,,
29.564014,-2.143583,,
29.883079,-2.29506,,
29.206012,-2.507945,,
29.445407,-2.739853,,
29.075821,-2.111439,,
29.422716,-1.781661,,
29.513303,-1.535046,,
29.578136,-1.634469,,
29.996841,-2.285684,,
29.447859,-1.798754,,
29.643982,-1.413403,,
29.601405,-1.972078,,
28.99004,-1.557629,,
29.437948,-1.777163,,
29.062841,-1.972454,,
29.513686,-1.087909,,
29.4685,-1.125783,,
29.730378,-1.90419,,
29.474209,-1.140074,,
29.216236,-1.675306,,
29.191908,-2.474117,,
29.267277,-2.410533,,
29.176274,-2.806535,,
29.082748,-1.461728,,
29.497513,-2.166961,,
29.283365,-1.710433,,
29.259289,-2.52963,,
29.23227,-1.689262,,
29.394526,-2.758815,,
29.038379,-1.306691,,
29.140672,-2.560413,,
29.388628,-2.522818,,
29.306395,-2.701587,,
29.168567,-2.419103,,
29.733439,-1.636623,,
29.379883,-2.519495,,
29.365015,-2.487765,,
29.291924,-2.537225,,
29.474033,-1.42848,,
29.90985,-1.788414,,
29.338284,-2.490405,,
29.372027,-2.63468,,
29.42709,-2.782629,,
29.402435,-2.723449,,
29.347619,-2.38457,,
28.925373,-1.26353,,
28.969939,-1.471516,,
29.504676,-1.249347,,
29.462583,-1.275792,,
29.542712,-1.527509,,
29.64801,-1.582961,,
29.604178,-1.425044,,
29.638421,-1.289335,,
29.12497,-1.506081,,
29.5563,-1.48226,,
29.284064,-1.464064,,
29.464101,-1.599916,,
29.083914,-1.990788,,
29.476813,-1.573081,,
29.145521,-1.422745,,
29.123688,-1.448437,,
29.041099,-1.34331,,
29.065295,-1.463181,,
29.783473,-1.320159,,
29.687006,-1.764864,,
29.193391,-1.638471,,
29.329504,-2.644431,,
29.095768,-1.489547,,
29.448309,-1.723665,,
29.311702,-1.454733,,
28.968506,-1.803789,,
29.330805,-1.409812,,
29.225889,-1.460938,,
29.241599,-2.471348,,
29.333292,-1.492511,,
28.984654,-1.353212,,
29.348602,-2.368859,,
29.05651,-2.163725,,
29.325564,-2.522177,,
29.293295,-1.393199,,
29.176806,-1.315516,,
29.398231,-2.682734,,
29.35037,-2.31496,,
29.222284,-1.264517,,
29.473072,-1.553899,,
29.490391,-1.550789,,
29.581912,-1.360328,,
29.477231,-1.504289,,
29.271918,-1.549548,,
29.911605,-1.367259,,
29.872718,-1.343682,,
29.224153,-1.514109,,
29.220031,-1.427333,,
29.453614,-1.462037,,
29.886283,-1.494087,,
29.850976,-1.43076,,
29.90627,-2.709519,,
29.986361,-2.209384,,
29.445105,-1.465699,,
29.479769,-1.476455,,
29.938447,-1.543908,,
29.419829,-1.523289,,
29.274758,-1.57311,,
29.474989,-1.372203,,
29.14627,-1.378087,,
29.489486,-1.377269,,
29.501525,-1.537438,,
29.943006,-1.557588,,
29.92725,-1.539383,,
29.531921,-1.368708,,
29.051716,-1.322966,,
29.66898,-1.365632,,
29.316016,-1.223579,,
29.541944,-1.328115,,
29.366373,-1.446977,,
29.30615,-1.361771,,
29.02826,-1.638123,,
29.321132,-1.134399,,
29.253841,-2.547496,,
29.17432,-1.571594,,
29.426054,-1.387636,,
29.665288,-1.496725,,
29.349758,-1.674528,,
29.645305,-1.48209,,
29.210426,-1.328363,,
29.097041,-1.439746,,
29.08595,-1.403194,,
29.24639,-1.281391,,
29.339826,-1.411512,,
29.26367,-1.528362,,
29.433545,-1.539014,,
29.936251,-2.411348,,
29.371203,-1.300468,,
29.34874,-1.289616,,
29.286804,-1.236884,,
29.314597,-2.4339,,
29.289274,-2.638381,,
29.74213,-1.354696,,
29.314897,-2.569831,,
29.578769,-1.586476,,
29.282323,-2.534246,,
29.296196,-1.706583,,
29.415409,-1.646242,,
29.327493,-1.586222,,
29.515698,-1.305061,,
29.58615,-1.526778,,
29.655977,-1.300093,,
29.369695,-1.58213,,
29.130364,-1.343194,,
29.35872,-2.625872,,
29.282368,-1.594792,,
29.452485,-1.554426,,
29.888435,-1.205363,,
29.870536,-1.325146,,
29.925643,-1.339969,,
29.938209,-2.677771,,
29.916424,-2.638481,,
29.914598,-2.692841,,
29.884014,-2.739797,,
29.51323,-1.523419,,
29.441292,-1.44603,,
29.511036,-1.395809,,
29.258998,-1.512977,,
29.255387,-1.535435,,
29.976254,-1.575558,,
29.270198,-1.254068,,
29.945944,-2.657553,,
29.960463,-2.77921,,
29.68561,-1.784481,,
29.211465,-1.184414,,
29.582857,-1.0993,,
29.062549,-2.385303,,
29.251721,-2.689693,,
29.247272,-2.585983,,
28.938013,-1.282074,,
29.60326,-1.07299,,
29.931838,-2.761011,,
29.042559,-2.073186,,
29.921693,-2.763223,,
29.191407,-1.1788,,
29.929999,-1.072676,,
28.929395,-1.839377,,
29.7736,-1.067821,,
29.435991,-2.820977,,
29.821905,-1.072849,,
29.805264,-1.076681,,
29.790009,-1.067145,,
29.087417,-2.444317,,
29.800515,-1.243644,,
29.444545,-2.811965,,
29.84693,-1.540394,,
29.217757,-2.436824,,
29.212426,-2.557955,,
29.190801,-2.519277,,
29.173583,-2.502496,,
28.951789,-1.229509,,
29.039703,-2.191531,,
29.188921,-2.564588,,
29.405392,-1.520705,,
29.237367,-2.416283,,
29.398283,-1.736714,,
29.206745,-1.371297,,
29.392761,-2.603344,,
29.307972,-2.299519,,
29.265228,-1.424821,,
28.917901,-1.167481,,
28.935155,-1.502976,,
29.208422,-1.237991,,
29.718373,-1.818319,,
29.73526,-1.375203,,
29.138096,-1.585096,,
29.287437,-1.501136,,
29.067833,-1.529708,,
29.108631,-1.373899,,
29.298014,-1.496283,,
29.052897,-2.122294,,
29.105811,-1.326699,,
29.633678,-1.331781,,
29.300251,-1.533692,,
29.125272,-1.310435,,
29.850374,-1.208704,,
29.22946,-1.413673,,
29.175973,-1.436707,,
29.196921,-1.4206,,
29.436534,-1.481958,,
29.721297,-1.335152,,
29.933697,-2.168914,,
29.922337,-1.415452,,
29.276142,-1.302876,,
29.175737,-1.481158,,
29.44491,-1.493346,,
29.961103,-1.571351,,
29.797974,-2.743905,,
29.752409,-1.247327,,
29.487078,-1.263589,,
29.652901,-1.573594,,
29.211128,-1.508251,,
29.428918,-1.708315,,
29.572182,-1.426779,,
29.434955,-1.603568,,
29.325106,-1.430882,,
29.522943,-1.240763,,
29.296591,-1.546105,,
29.948373,-1.548427,,
29.370879,-1.355934,,
29.406011,-1.453742,,
29.63367,-1.735127,,
29.415371,-2.471003,,
29.283171,-2.759663,,
29.722694,-1.167111,,
29.681961,-2.073727,,
29.164418,-2.275054,,
29.744259,-2.402475,,
29.470369,-2.191528,,
29.774956,-2.827718,,
29.289684,-2.138762,,
29.623279,-2.827645,,
28.868482,-1.497263,,
29.295103,-2.152414,,
29.983216,-2.596409,,
29.807251,-2.832823,,
29.831059,-1.18302,,
28.94546,-1.935827,,
29.037974,-1.559585,,
29.586341,-1.204592,,
28.868831,-1.471224,,
29.277743,-1.185473,,
